Kind,Name,Cyclomatic
Public Method,"org.apache.hadoop.io.SequenceFile.Writer.getValueClass",1
Public Method,"org.apache.hadoop.io.SequenceFile.Writer.hflush",2
Public Method,"org.apache.hadoop.io.SequenceFile.Writer.hsync",2
Method,"org.apache.hadoop.io.SequenceFile.Writer.init",6
Method,"org.apache.hadoop.io.SequenceFile.Writer.isBlockCompressed",1
Method,"org.apache.hadoop.io.SequenceFile.Writer.isCompressed",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.keyClass",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.metadata",1
Method,"org.apache.hadoop.io.SequenceFile.Writer.ownStream",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.progressable",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.replication",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.stream",1
Public Method,"org.apache.hadoop.io.SequenceFile.Writer.sync",2
Public Method,"org.apache.hadoop.io.SequenceFile.Writer.syncFs",2
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.syncInterval",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.Writer.valueClass",1
Private Method,"org.apache.hadoop.io.SequenceFile.Writer.writeFileHeader",2
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",5
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",2
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.createWriter",1
Private Static Method,"org.apache.hadoop.io.SequenceFile.getBufferSize",1
Public Static Method,"org.apache.hadoop.io.SequenceFile.getDefaultCompressionType",2
Public Static Method,"org.apache.hadoop.io.SequenceFile.setDefaultCompressionType",1
Public Constructor,"org.apache.hadoop.io.SetFile.Reader.Reader",1
Public Constructor,"org.apache.hadoop.io.SetFile.Reader.Reader",1
Public Method,"org.apache.hadoop.io.SetFile.Reader.get",2
Public Method,"org.apache.hadoop.io.SetFile.Reader.next",1
Public Method,"org.apache.hadoop.io.SetFile.Reader.seek",1
Protected Constructor,"org.apache.hadoop.io.SetFile.SetFile",1
Public Constructor,"org.apache.hadoop.io.SetFile.Writer.Writer",1
Public Constructor,"org.apache.hadoop.io.SetFile.Writer.Writer",1
Public Constructor,"org.apache.hadoop.io.SetFile.Writer.Writer",1
Public Method,"org.apache.hadoop.io.SetFile.Writer.append",1
Public Constructor,"org.apache.hadoop.io.ShortWritable.Comparator.Comparator",1
Public Method,"org.apache.hadoop.io.ShortWritable.Comparator.compare",3
Public Constructor,"org.apache.hadoop.io.ShortWritable.ShortWritable",1
Public Constructor,"org.apache.hadoop.io.ShortWritable.ShortWritable",1
Public Method,"org.apache.hadoop.io.ShortWritable.compareTo",3
Public Method,"org.apache.hadoop.io.ShortWritable.equals",2
Public Method,"org.apache.hadoop.io.ShortWritable.get",1
Public Method,"org.apache.hadoop.io.ShortWritable.hashCode",1
Public Method,"org.apache.hadoop.io.ShortWritable.readFields",1
Public Method,"org.apache.hadoop.io.ShortWritable.set",1
Public Method,"org.apache.hadoop.io.ShortWritable.toString",1
Public Method,"org.apache.hadoop.io.ShortWritable.write",1
Public Constructor,"org.apache.hadoop.io.SortedMapWritable.SortedMapWritable",1
Public Constructor,"org.apache.hadoop.io.SortedMapWritable.SortedMapWritable",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.clear",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.comparator",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.containsKey",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.containsValue",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.entrySet",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.equals",4
Public Method,"org.apache.hadoop.io.SortedMapWritable.firstKey",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.get",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.hashCode",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.headMap",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.isEmpty",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.keySet",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.lastKey",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.put",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.putAll",2
Public Method,"org.apache.hadoop.io.SortedMapWritable.readFields",2
Public Method,"org.apache.hadoop.io.SortedMapWritable.remove",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.size",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.subMap",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.tailMap",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.values",1
Public Method,"org.apache.hadoop.io.SortedMapWritable.write",2
Public Abstract Method,"org.apache.hadoop.io.Stringifier.close",0
Public Abstract Method,"org.apache.hadoop.io.Stringifier.fromString",0
Public Abstract Method,"org.apache.hadoop.io.Stringifier.toString",0
Protected Method,"org.apache.hadoop.io.Text.(Anon_1).initialValue",1
Protected Method,"org.apache.hadoop.io.Text.(Anon_2).initialValue",1
Public Constructor,"org.apache.hadoop.io.Text.Comparator.Comparator",1
Public Method,"org.apache.hadoop.io.Text.Comparator.compare",1
Public Constructor,"org.apache.hadoop.io.Text.Text",1
Public Constructor,"org.apache.hadoop.io.Text.Text",1
Public Constructor,"org.apache.hadoop.io.Text.Text",1
Public Constructor,"org.apache.hadoop.io.Text.Text",1
Public Method,"org.apache.hadoop.io.Text.append",1
Public Static Method,"org.apache.hadoop.io.Text.bytesToCodePoint",8
Public Method,"org.apache.hadoop.io.Text.charAt",3
Public Method,"org.apache.hadoop.io.Text.clear",1
Public Method,"org.apache.hadoop.io.Text.copyBytes",1
Public Static Method,"org.apache.hadoop.io.Text.decode",1
Public Static Method,"org.apache.hadoop.io.Text.decode",1
Public Static Method,"org.apache.hadoop.io.Text.decode",1
Private Static Method,"org.apache.hadoop.io.Text.decode",3
Public Static Method,"org.apache.hadoop.io.Text.encode",1
Public Static Method,"org.apache.hadoop.io.Text.encode",3
Public Method,"org.apache.hadoop.io.Text.equals",2
Public Method,"org.apache.hadoop.io.Text.find",1
Public Method,"org.apache.hadoop.io.Text.find",8
Public Method,"org.apache.hadoop.io.Text.getBytes",1
Public Method,"org.apache.hadoop.io.Text.getLength",1
Public Method,"org.apache.hadoop.io.Text.hashCode",1
Public Method,"org.apache.hadoop.io.Text.readFields",1
Public Method,"org.apache.hadoop.io.Text.readFields",3
Public Static Method,"org.apache.hadoop.io.Text.readString",1
Public Static Method,"org.apache.hadoop.io.Text.readString",1
Public Method,"org.apache.hadoop.io.Text.readWithKnownLength",1
Public Method,"org.apache.hadoop.io.Text.set",2
Public Method,"org.apache.hadoop.io.Text.set",1
Public Method,"org.apache.hadoop.io.Text.set",1
Public Method,"org.apache.hadoop.io.Text.set",1
Private Method,"org.apache.hadoop.io.Text.setCapacity",3
Public Static Method,"org.apache.hadoop.io.Text.skip",1
Public Method,"org.apache.hadoop.io.Text.toString",2
Public Static Method,"org.apache.hadoop.io.Text.utf8Length",6
Public Static Method,"org.apache.hadoop.io.Text.validateUTF8",1
Public Static Method,"org.apache.hadoop.io.Text.validateUTF8",19
Public Method,"org.apache.hadoop.io.Text.write",1
Public Method,"org.apache.hadoop.io.Text.write",2
Public Static Method,"org.apache.hadoop.io.Text.writeString",1
Public Static Method,"org.apache.hadoop.io.Text.writeString",2
Public Constructor,"org.apache.hadoop.io.TwoDArrayWritable.TwoDArrayWritable",1
Public Constructor,"org.apache.hadoop.io.TwoDArrayWritable.TwoDArrayWritable",1
Public Method,"org.apache.hadoop.io.TwoDArrayWritable.get",1
Public Method,"org.apache.hadoop.io.TwoDArrayWritable.readFields",6
Public Method,"org.apache.hadoop.io.TwoDArrayWritable.set",1
Public Method,"org.apache.hadoop.io.TwoDArrayWritable.toArray",3
Public Method,"org.apache.hadoop.io.TwoDArrayWritable.write",4
Protected Method,"org.apache.hadoop.io.UTF8.(Anon_1).initialValue",1
Public Constructor,"org.apache.hadoop.io.UTF8.Comparator.Comparator",1
Public Method,"org.apache.hadoop.io.UTF8.Comparator.compare",1
Public Constructor,"org.apache.hadoop.io.UTF8.UTF8",1
Public Constructor,"org.apache.hadoop.io.UTF8.UTF8",1
Public Constructor,"org.apache.hadoop.io.UTF8.UTF8",1
Public Method,"org.apache.hadoop.io.UTF8.compareTo",1
Public Method,"org.apache.hadoop.io.UTF8.equals",3
Public Static Method,"org.apache.hadoop.io.UTF8.fromBytes",1
Public Method,"org.apache.hadoop.io.UTF8.getBytes",1
Public Static Method,"org.apache.hadoop.io.UTF8.getBytes",2
Public Method,"org.apache.hadoop.io.UTF8.getLength",1
Public Method,"org.apache.hadoop.io.UTF8.hashCode",1
Private Static Method,"org.apache.hadoop.io.UTF8.highSurrogate",1
Private Static Method,"org.apache.hadoop.io.UTF8.lowSurrogate",1
Private Static Method,"org.apache.hadoop.io.UTF8.readChars",9
Public Method,"org.apache.hadoop.io.UTF8.readFields",2
Public Static Method,"org.apache.hadoop.io.UTF8.readString",1
Public Method,"org.apache.hadoop.io.UTF8.set",5
Public Method,"org.apache.hadoop.io.UTF8.set",2
Public Static Method,"org.apache.hadoop.io.UTF8.skip",1
Public Method,"org.apache.hadoop.io.UTF8.toString",2
Public Method,"org.apache.hadoop.io.UTF8.toStringChecked",1
Private Static Method,"org.apache.hadoop.io.UTF8.utf8Length",4
Public Method,"org.apache.hadoop.io.UTF8.write",1
Private Static Method,"org.apache.hadoop.io.UTF8.writeChars",4
Public Static Method,"org.apache.hadoop.io.UTF8.writeString",3
Public Constructor,"org.apache.hadoop.io.VIntWritable.VIntWritable",1
Public Constructor,"org.apache.hadoop.io.VIntWritable.VIntWritable",1
Public Method,"org.apache.hadoop.io.VIntWritable.compareTo",3
Public Method,"org.apache.hadoop.io.VIntWritable.equals",2
Public Method,"org.apache.hadoop.io.VIntWritable.get",1
Public Method,"org.apache.hadoop.io.VIntWritable.hashCode",1
Public Method,"org.apache.hadoop.io.VIntWritable.readFields",1
Public Method,"org.apache.hadoop.io.VIntWritable.set",1
Public Method,"org.apache.hadoop.io.VIntWritable.toString",1
Public Method,"org.apache.hadoop.io.VIntWritable.write",1
Public Constructor,"org.apache.hadoop.io.VLongWritable.VLongWritable",1
Public Constructor,"org.apache.hadoop.io.VLongWritable.VLongWritable",1
Public Method,"org.apache.hadoop.io.VLongWritable.compareTo",3
Public Method,"org.apache.hadoop.io.VLongWritable.equals",2
Public Method,"org.apache.hadoop.io.VLongWritable.get",1
Public Method,"org.apache.hadoop.io.VLongWritable.hashCode",1
Public Method,"org.apache.hadoop.io.VLongWritable.readFields",1
Public Method,"org.apache.hadoop.io.VLongWritable.set",1
Public Method,"org.apache.hadoop.io.VLongWritable.toString",1
Public Method,"org.apache.hadoop.io.VLongWritable.write",1
Public Constructor,"org.apache.hadoop.io.VersionMismatchException.VersionMismatchException",1
Public Method,"org.apache.hadoop.io.VersionMismatchException.toString",1
Public Abstract Method,"org.apache.hadoop.io.VersionedWritable.getVersion",0
Public Method,"org.apache.hadoop.io.VersionedWritable.readFields",2
Public Method,"org.apache.hadoop.io.VersionedWritable.write",1
Abstract Method,"org.apache.hadoop.io.Writable.readFields",0
Abstract Method,"org.apache.hadoop.io.Writable.write",0
Protected Constructor,"org.apache.hadoop.io.WritableComparator.WritableComparator",1
Protected Constructor,"org.apache.hadoop.io.WritableComparator.WritableComparator",1
Protected Constructor,"org.apache.hadoop.io.WritableComparator.WritableComparator",1
Protected Constructor,"org.apache.hadoop.io.WritableComparator.WritableComparator",3
Public Method,"org.apache.hadoop.io.WritableComparator.compare",2
Public Method,"org.apache.hadoop.io.WritableComparator.compare",1
Public Method,"org.apache.hadoop.io.WritableComparator.compare",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.compareBytes",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.define",1
Private Static Method,"org.apache.hadoop.io.WritableComparator.forceInit",2
Public Static Method,"org.apache.hadoop.io.WritableComparator.get",3
Public Static Method,"org.apache.hadoop.io.WritableComparator.get",1
Public Method,"org.apache.hadoop.io.WritableComparator.getConf",1
Public Method,"org.apache.hadoop.io.WritableComparator.getKeyClass",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.hashBytes",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.hashBytes",2
Public Method,"org.apache.hadoop.io.WritableComparator.newKey",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readDouble",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readFloat",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readInt",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readLong",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readUnsignedShort",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readVInt",1
Public Static Method,"org.apache.hadoop.io.WritableComparator.readVLong",6
Public Method,"org.apache.hadoop.io.WritableComparator.setConf",1
Private Constructor,"org.apache.hadoop.io.WritableFactories.WritableFactories",1
Public Static Method,"org.apache.hadoop.io.WritableFactories.getFactory",1
Public Static Method,"org.apache.hadoop.io.WritableFactories.newInstance",3
Public Static Method,"org.apache.hadoop.io.WritableFactories.newInstance",1
Public Static Method,"org.apache.hadoop.io.WritableFactories.setFactory",1
Abstract Method,"org.apache.hadoop.io.WritableFactory.newInstance",0
Private Constructor,"org.apache.hadoop.io.WritableName.WritableName",1
Public Static Method,"org.apache.hadoop.io.WritableName.addName",1
Public Static Method,"org.apache.hadoop.io.WritableName.getClass",3
Public Static Method,"org.apache.hadoop.io.WritableName.getName",2
Public Static Method,"org.apache.hadoop.io.WritableName.setName",1
Public Static Generic Method,"org.apache.hadoop.io.WritableUtils.clone",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.cloneInto",1
Public Static Method,"org.apache.hadoop.io.WritableUtils.decodeVIntSize",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.displayByteArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.getVIntSize",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.isNegativeVInt",1
Public Static Method,"org.apache.hadoop.io.WritableUtils.readCompressedByteArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.readCompressedString",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.readCompressedStringArray",3
Public Static Generic Method,"org.apache.hadoop.io.WritableUtils.readEnum",1
Public Static Method,"org.apache.hadoop.io.WritableUtils.readString",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.readStringArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.readStringSafely",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.readVInt",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.readVIntInRange",4
Public Static Method,"org.apache.hadoop.io.WritableUtils.readVLong",4
Public Static Method,"org.apache.hadoop.io.WritableUtils.skipCompressedByteArray",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.skipFully",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.toByteArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeCompressedByteArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeCompressedString",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeCompressedStringArray",3
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeEnum",1
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeString",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeStringArray",2
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeVInt",1
Public Static Method,"org.apache.hadoop.io.WritableUtils.writeVLong",6
Public Constructor,"org.apache.hadoop.io.compress.BZip2Codec.BZip2Codec",1
Public Constructor,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.BZip2CompressionInputStream",1
Public Constructor,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.BZip2CompressionInputStream",4
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.POS_ADVERTISEMENT_STATE_MACHINE.valueOf",1
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.POS_ADVERTISEMENT_STATE_MACHINE.values",1
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.close",2
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.getPos",1
Private Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.internalReset",2
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.read",4
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.read",2
Private Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.readStreamHeader",7
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.resetState",1
Private Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionInputStream.updatePos",2
Public Constructor,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionOutputStream.BZip2CompressionOutputStream",1
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionOutputStream.close",1
Public Method,"org.apache.hadoop.io.compress.BZip2Codec.BZip2CompressionOutputStream.finish",2
